id,campaign_name,campaign_type,key_message,flight_period,status,campaign_vertical,geo,audience,objectives,channels,links,created_at,updated_at,image_url,video_url,type,slogan,description,targets,pre_tests,post_tests
47b434d5-507b-498d-bca2-fef14e6b025b,Т1 РК Ремонт и строительство + Ремонт техники,T1,Ну а-а-а с кем еще строить? / Ну а-а-а с кем еще чинить?,"{""end_date"":""2024-04-07"",""start_date"":""2024-03-01""}",planned,Услуги,РФ с фокусом на Мск и Спб,"Major Repair – мужчины «нетребовательные самоделкины»; Appliances – женщины, ориентированные на проверенных исполнителей; возраст 24-54, доход средний и выше среднего",,"[""ТВ"",""Метро"",""Электрички"",""ООН"",""ОЛВ"",""Digital""]","{""ТВ"":""https://drive.google.com/drive/folders/1VXMegtEaDOv9efBbxKC0A9aulMzV4Dlz?usp=drive_link"",""ООН"":""https://drive.google.com/drive/folders/1boQHPGvj63rp49PBmVApS9y2yXJjH61x?usp=drive_link"",""Карточка проекта"":""https://drive.google.com/file/d/1Ty1ZnRqDcy2meBQaiMIe_xEwF0ZIz5Bt/view?usp=sharing"",""Метро / Электрички"":""https://drive.google.com/drive/folders/1jQK4EHP-HqUT0ssJip-tgBpWzmzc6LDY?usp=drive_link""}",2025-06-13 13:00:55.906988+00,2025-06-13 13:00:55.906988+00,,,,,Также был второй флайт с 20.05.2024 по 30.06.2024,"[""объединить в одну РК две аудитории с отличающимися ожиданиями от Авито Услуг""]","{""Линк-тест"":""https://cf.avito.ru/pages/viewpage.action?pageId=355297445&preview=/355297445/358315110/IPSOS_Avito_Repair%20%20%D0%A1onstr_REPORT_19032024_.pdf"",""KV тест в клаттере"":""https://cf.avito.ru/pages/viewpage.action?pageId=355272835"",""Фастуна бордоматиков"":""https://cf.avito.ru/pages/viewpage.action?pageId=336076490""}",
47fd71df-69eb-467b-9c33-bc3b23b2f67b,T1 First car & first repair (Spare Parts),T1,Машина кипит – жми на Авито Авто Шина пробита – жми на Авито Авто Движок барахлит – жми на Авито Авто,"{""end_date"":""2025-08-03"",""start_date"":""2025-05-12""}",planned,Авто,вся Россия,"Автовладельцы. Соц-дем: М, Ж (70/30), возраст 25-40 + усиление на молодую аудиторию до 30 лет",,"[""ТВ"",""Радио"",""Digital (OLV, banners)"",""точки входа в продукт"",""спец (посевы, блогеры, игра)""]","{""OLV"":""https://drive.google.com/drive/folders/17ZfMH7aqKD3RqxF-5SuxEAl-kwD-i_rB?usp=drive_link"",""ТВ"":""https://drive.google.com/file/d/1Bu6s2103qvI-AKG4wDFKltKCJ_erz2yb/view?usp=drive_link"",""Digital"":""https://drive.google.com/drive/folders/10f6OeSvvfV8YAllK2-fYDhoi-xZcfM-I"",""Радио"":""https://drive.google.com/file/d/1AYZdCpr8U17lcqnZT_lc5cnfdn3wcoKC/view?usp=drive_link"",""ФГ тесты"":""https://drive.google.com/drive/folders/1S14ebv6x_k6BK7_ZDeJAbQ5u9uR0omsU"",""Демо трека"":""https://drive.google.com/file/d/1vKpfjSAqLorq-pX8AJElG4tl7jBfCWyB/view?usp=drive_link"",""Фастуна тесты"":""https://drive.google.com/drive/folders/1xDeHRfl4upOKoc1DGmh9dRdxD49toKXE"",""Отчет по линкам"":""https://docs.google.com/presentation/d/1t68qonnpJDo_YSYM9y8HRFRTxg3Tbznh/edit?usp=sharing&ouid=110293847534554274239&rtpof=true&sd=true"",""Карточка проекта"":""https://docs.google.com/document/d/1zQI8aiz-OqmnLBuVOE3b4C_MJenYnZCd/edit"",""Исследования по РК на Confluence"":""https://cf.avito.ru/pages/viewpage.action?pageId=479861624""}",2025-06-13 12:05:39.13357+00,2025-06-13 12:05:39.13357+00,,,,,"Новая кампания нацелена на водителей с первым авто или первым авто новой марки. Задача: помочь водителям при первой поломке быстро сориентироваться и вспомнить, что нужно делать в любой непонятной ситуации с автомобилем (спойлер: жать на Авито Авто). Так как основная ЦА кампании – это молодёжь, хотелось сделать что-то яркое, движовое, цепляющее. Поэтому было принято решение сделать стильную, клиповую историю с качающим треком. Чтобы трек получился действительно запоминающимся и попадал в молодую аудиторию, его создавали в коллаборации с музыкальной группой Стерео Ширина. Её же участники стали главными героями кампании. Стерео Ширина и записали трек, и сами же запустили его в рекламном ролике.",[],"{""Детали"":[""Заметность креатива выше норм"",""Связь с маркой выше норм"",""Сообщение прекрасно считывается"",""Идея оценивается как уникальная, близкая и правдоподобная (выше норм)"",""Мотивация поддержана на текущем уровне (в норме)""],""Общий вывод"":""Ролик в зеленой зоне и для молодежи, и для более зрелой аудитории"",""Рекомендация агентства"":""использовать ролик в текущем виде без доработок""}",
4e458958-fe6b-4cb7-aad1-f919ed131df2,Т1 РК Автотека,T1,"Авито Авто – это современный, технологичный сервис, где можно купить отчет Автотеки, получить исчерпывающую информацию, и спокойно выбрать автомобиль для покупки.","{""end_date"":""2024-09-30"",""start_date"":""2024-08-19""}",planned,Авто,вся Россия,"М/Ж 25-55, средний и выше среднего доход, в процессе выбора или покупки автомобиля, покупают отчеты об истории авто",,"[""TV/OLV"",""ООН/DOOH"",""digital"",""SP""]","{""TV+OLV"":""https://drive.google.com/drive/u/0/folders/17v6kV9DvEb47kHG7J3OZp7eLp9vTt2zw"",""Наружка"":""https://drive.google.com/drive/u/0/folders/1t6KLtbAu8iC8NCf7Kkq3UtYBVnF-oR5w"",""Digital banners"":""https://drive.google.com/drive/u/0/folders/15LsjJxGzn6zfo8W-Y0wkPaM9f8Liy0mA""}",2025-06-13 12:43:01.088758+00,2025-06-13 12:43:01.088758+00,,,,,,"[""рассказать аудитории, что Авито Авто – это современный, технологичный сервис, где можно купить отчет Автотеки, получить исчерпывающую информацию, и спокойно выбрать автомобиль для покупки""]","{""Все тесты"":""https://cf.avito.ru/pages/viewpage.action?pageId=401245336""}",
4ec1e52f-f37a-4ba2-89ec-a122530ade88,Т2 РК Оплата при получении,T2,"Пришёл, проверил, оплатил.","{""end_date"":""2024-11-09"",""start_date"":""2024-10-13""}",planned,Товары,Вся Россия,"25-54, М/Ж, доход: средний+. Регулярно покупают онлайн, но не рассматривают вариант покупки на сайтах объявлений / Авито или не совершали за последнее время покупки на Авито",,"[""OLV"",""баннеры"",""АнА""]",,2025-06-13 13:10:43.733487+00,2025-06-13 13:10:43.733487+00,,,,,,,"{""Фастуна"":""https://fastuna.ru/report/Akl1gPBgjF""}",
51b6246f-987e-4425-a6c0-915e4d8902ed,T1 кампания Private+XS,T1,Продолжайте хорошую историю своих вещей!,"{""end_date"":""2024-10-06"",""start_date"":""2024-09-09""}",planned,Товары,"Красноярский край, Республика Башкортостан, Кемеровская область, Иркутская область, Нижегородская область, Краснодарский край, Новосибирская область, Свердловская область, Татарстан, Самарская область",Семейные карьеристы/делегаторы Ядро 25-45 (муж+жен),,"[""ТВ"",""ОЛВ"",""Радио"",""Digital"",""Спец проект"",""Собственное промо"",""Perf"",""PR""]","{""ТВ"":""https://disk.yandex.ru/d/NICnPJ2H-mKaKg/20s/left/Avito_Goods_20s_left.mp4"",""ОЛВ"":""https://disk.yandex.ru/d/jofYIR0mssgoWQ"",""Радио"":""https://disk.yandex.com/d/xv_vHBmafy-cZA"",""Карточка проекта"":""https://docs.google.com/document/d/1z6gRycjBeqsmkCDcKPN5IJ1AFvq_seUL/edit""}",2025-06-13 12:39:08.81003+00,2025-06-13 12:39:08.81003+00,,,,,,"[""Привлечь аудиторию имиджевой кампанией, которая напоминает, что продавать вещи на Авито легко""]","{""Тесты"":""https://disk.yandex.ru/edit/disk/disk%2FAvito_%D0%A0%D0%9A_%D0%B4%D0%BB%D1%8F_%D1%87%D0%B0%D1%81%D1%82%D0%BD%D1%8B%D1%85_%D1%81%D0%B5%D0%BB%D0%BB%D0%B5%D1%80%D0%BE%D0%B2_10072024_fhgiojqfm78pbqm9cs9xqdmwue.pptx?sk=y0d2c4e371a65f152b6b1e289fb29e202""}",
54d79edf-5df3-43cb-aaa8-de8e2027db00,Т1 РК Шины от Х руб 2023,T1,"И новые, и недорого - идеальный баланс. Шины от 3200 рублей на Авито","{""end_date"":""2023-10-29"",""start_date"":""2023-10-02""}",planned,Авто,Вся Россия,"Автовладельцы, сами водят автомобиль. Планируют покупать зимнюю резину. Соц-дем: М, возраст 25-54, core 35-44 (40%)",,"[""ТВ"",""OOH"",""АнА"",""радио""]",,2025-06-13 13:11:40.699186+00,2025-06-13 13:11:40.699186+00,,,,,,,"{""ФГ"":""https://drive.google.com/drive/folders/1IBuhd8ivR-9kX8_lZLhiSBYEqZSUBgwz?usp=share_link""}",
565b0b41-ca2d-471e-8b54-02914a264aee,Т1 РК Авто,T1,выгодно продать авто,"{""end_date"":""2024-08-13"",""start_date"":""2024-06-12""}",planned,Авто,вся Россия,селлеры машин 2 000 000+,,"[""TV"",""OOH"",""OLV"",""Digital""]",,2025-06-13 13:20:08.076857+00,2025-06-13 13:20:08.076857+00,,,,,,,,
56678066-024f-4dac-be34-3fba6ab58232,T1 РК [LS] 2024-04 SALE TEST / Всё до Х рублей / aka «Хватамба»,T1,Со 2 по 14 апреля впервые скидки людям от людей,"{""end_date"":""2024-04-14"",""start_date"":""2024-04-02""}",planned,Товары,"Самара, Краснодар, Новосибирск","«Платонические шопоголики» 18-44, в браке (72%), М и Ж, живут во всех городах",,"[""ТВ"",""Radio"",""Digital""]","{""OLV"":""https://disk.yandex.com/d/mvRd0MOYZujGlQ"",""Radio"":""https://disk.yandex.com/d/6n0CeNg_CfgFiQ"",""Banners"":""https://disk.yandex.ru/d/C5SkXGrjHpkSqg"",""ТВ 15'"":""https://disk.yandex.com/i/mvf4P_qsnd0-Vg"",""Карточка проекта"":""https://disk.yandex.ru/d/H-EzjNIE6T08uw"",""ТВ 5' женская категория"":""https://disk.yandex.com/i/j97J7xhfUyGp3A"",""ТВ 5' мужская категория"":""https://disk.yandex.com/i/ATPpOcPOCfs_0g""}",2025-06-13 13:00:08.898081+00,2025-06-13 13:00:08.898081+00,,,,,,"[""Рассказать аудитории, что на Авито - распродажа фешн товаров"",""подготовить унифицированную креативную рамку для всех предстоящих региональных распродаж""]","{""ФГ"":""https://docs.google.com/presentation/d/1uh5_VaSWiM7c-wU3TLL9_-lLxe2rUhr1/edit#slide=id.p1"",""Фастуна бордоматиков"":""https://docs.google.com/spreadsheets/d/1bTIM4W1lzW1SIoUzIfly_y7mzUdsoLaC/edit#gid=141795702"",""Тест сообщений на Фастуне"":""https://disk.yandex.com/i/8ZkXfapBCQh9Jg""}",
5934782e-cf67-47e8-bc3b-7edd1d3fee16,Т1 РК Осень 2023,T1,Авито. Спокойный подход к ремонту / ремонту техники,"{""end_date"":""2023-10-29"",""start_date"":""2023-08-21""}",planned,Услуги,"РФ с фокусом на МСК, СПб, 1М+","35-55, М/Ж 57%/43%; рациональные заказчики внутренних отделочных и техустановочных работ",,"[""TV"",""OOH"",""OLV"",""Digital banners"",""Digital special project""]",,2025-06-13 13:15:23.814512+00,2025-06-13 13:15:23.814512+00,,,,,,,"{""Выбор сценария (результаты теста бордоматиков)"":""https://docs.google.com/spreadsheets/d/1m-tNOrZFykedy0PYK9He2X5-9hNd_pzI/edit?usp=sharing"",""Выбор слогана в ООН (результаты теста KV на Фастуне)"":""https://docs.google.com/spreadsheets/d/1xuGKLNXIPMXy4sl2CR6ZBX_S4eBKqBQK/edit?usp=drive_link&ouid=116688863721336736887&rtpof=true&sd=true""}",
59d5f60e-b728-4b8d-8e80-f4c2a3c817cc,РК по Путешествиям (весенний флайт),T1,Самый большой выбор жилья для хороших историй. Авито Путешествия. Все пройдет как забронировано,"{""end_date"":""2025-05-31"",""start_date"":""2025-04-01""}",planned,Недвижимость,,,,"[""ТВ"",""OLV"",""Метро"",""OOH"",""баннеры"",""DOOH"",""MF""]","{""OLV"":""https://disk.yandex.ru/d/Q_tWybmYBhFL5g"",""OOH"":""https://disk.yandex.ru/d/FCXl8gsX8pgjBw"",""ТВ"":""https://disk.yandex.ru/d/R6r9fMRHpRKdOQ"",""Метро"":""https://disk.yandex.ru/d/rh2fNVdBQVmW9w"",""Карточка проекта"":""https://docs-mo.avito.ru/edit/3f443797-fbdb-4b58-a9b9-e2224d672ed6""}",2025-06-13 12:09:37.355748+00,2025-06-13 12:09:37.355748+00,,,,,"С 1 апреля стартует новая РК по Путешествиям. В данной РК мы стартуем с сообщением в ролике ""400 000 квартир, домов и отелей"" и далее в середине апреля у нас должно быть готово маркет исследование, благодаря которому мы сможем официально заявлять №1 и говорить ""самый большой выбор квартир, домов и отеле"".",,"{""Линк тест"":""Сдадим позднее как доделаем летний ролик - чтобы сравниться с результатами теста на бордоматиках"",""Результаты теста КВ наружки"":""https://cf.avito.ru/pages/viewpage.action?pageId=488711182""}",
5e6ec90a-08cf-4480-865f-1c942ecff2e0,Т2 РК Автосервисы: Majors on Avito,T2,"На Авито теперь есть автосервисы официальных дилеров: Favorit Motors, АвтоСпецЦентр, БизнесКар, Максимум.","{""end_date"":""2024-07-24"",""start_date"":""2024-06-19""}",planned,Услуги,Москва с МО и Санкт-Петербург с ЛО,"М 69%, Ж 31%; возраст core 45-55 лет; средний доход; владельцы авто не старше 2015 г.; обращаются в автосервис раз в полгода; низкая готовность использовать Авито",,"[""OOH"",""Digital banners""]",,2025-06-13 13:19:00.654643+00,2025-06-13 13:19:00.654643+00,,,,,,,{},
5ed5181b-eca0-44a7-8ec5-342e32e2ad71,T1 С2С H&B Онлайн-запись,T1,Красота в любой момент,"{""end_date"":""2024-03-07"",""start_date"":""2024-01-01""}",planned,Услуги,"Москва, Санкт-Петербург, Вологда, Саратов, Тверь","Ж 25-59, сегмент ""Спонтанные звезды""",,"[""ТВ"",""OOH"",""DOOH"",""OLV"",""Digital""]",,2025-06-13 13:08:24.655986+00,2025-06-13 13:08:24.655986+00,,,,,,"[""донести до аудитории, что на Авито Услугах можно записаться к мастеру красоты и здоровья онлайн""]","{""Фастуна"":""https://docs.google.com/spreadsheets/d/1yyKnYF6YRRsUnLASuWl9Hy2mktsCDIQJsKDfMbIgj7Y/edit#gid=0""}",
5ef9c1a1-8d39-45b5-8f33-a36f2f39aed9,Т1 B2C Office,T1,Больше офисных вакансий на Авито Работе,"{""end_date"":""2024-09-22"",""start_date"":""2024-08-05""}",planned,Работа,"Ростов-на-Дону, Самара, Уфа, Омск, Челябинск","Офисный сегмент в возрасте 25-55 лет, больше в фокусе женская аудитория (62% женщины)",,"[""ТВ"",""наружная реклама"",""радио"",""диджитал"",""СММ"",""BTL"",""ко-маркетинг"",""внутри продукта""]","{""кв"":""https://disk.yandex.ru/d/ft4Yyj4lOa2EZg"",""МТС"":""https://disk.yandex.ru/d/n4lqrPEAgT4hnA"",""Бриф"":""https://docs.google.com/document/d/1JuucM5pvi2UFfjxTaNeH__-PfKNCmyqdruC1zK5cDF4/edit#heading=h.gjdgxs"",""СБЕР"":""https://disk.yandex.ru/d/iRyM__wcshcEKw"",""ролики"":""https://disk.yandex.ru/d/HyK1TZcaZ78mSw""}",2025-06-13 12:46:08.918608+00,2025-06-13 12:46:08.918608+00,,,,,,,,
6013f18b-8bb9-4df4-9c60-79ec750ac64b,Т2 РК для Аренды Авто,T2,"Сфокусирована на аудиторию туристов — тех, кто взял авто в своём регионе и поехал дальше, а также тех, кто поехал в другой город и арендовал авто там.","{""end_date"":""2025-08-31"",""start_date"":""2025-06-01""}",planned,Авто,"МСК и СПб + области, а также Сочи и Калининград",М/Ж 21+,,,"{""КВ"":""https://www.figma.com/design/zvbAJeEWqrPMhfFMXQuHY/%D0%92%D0%B0%D1%80%D0%B8%D0%B0%D0%BD%D1%82%D1%8B-%D0%9A%D0%92-%D0%B4%D0%BB%D1%8F-%D0%90%D1%80%D0%B5%D0%BD%D0%B4%D1%8B?node-id=374-331&p=f"",""Ролики"":""https://drive.google.com/drive/u/0/folders/1-3l0leubaBhZNdVdfGV42PoonsHgq0tY"",""Карточка проекта"":""https://cf.avito.ru/pages/viewpage.action?pageId=460618369""}",2025-06-13 12:01:54.588704+00,2025-06-13 12:01:54.588704+00,,,,,"Первая Т2 РК для Аренды Авто для личного пользования, которая будет сфокусирована на аудиторию туристов — тех, кто взял авто в своём регионе и поехал дальше, а также тех, кто поехал в другой город и арендовал авто там.",[],"{""ORO AD index"":""95.8%"",""Знание"":{""Новые знания о бренде"":""78%"",""Эмоциональный отклик"":""51%"",""Долгосрочная эффективность"":""42%""},""Общий вывод"":""Тестируемый ролик по всем ключевым метрикам значительно превышает значения. Реклама отлично ассоциируется с брендом, релевантна, уникальна, просто воспринимается и запоминается, способствует росту знания и эмоционального отклика."",""Связь с маркой"":{""Запоминаемость бренда в клаттере"":""62%"",""Запоминаемость ролика в клаттере"":""53%"",""Подсказанная запоминаемость бренда в клаттере"":""91%""},""Для таких, как я"":{""Релевантность рекламы потребителю"":""42%""},""Уникальная реклама"":{""Уникальность бренда"":""60%"",""Новизна/Оригинальность"":""53%""},""Ключевые атрибуты марки"":{""Информативность"":""86%"",""Реклама подходит бренду"":""76%"",""Привлекательность рекламы"":""79%""},""Считываемость сообщения"":{""Доверие к рекламе"":""86%"",""Понятность идеи в рекламе"":""92%""}}",
61c23389-d761-4718-90c9-4799b17a4ac0,Т2 РК Sellers (Ведите бизнес по своим правилам),T2,ведите бизнес/продавайте по своим правилам,"{""end_date"":""2024-11-15"",""start_date"":""2024-10-14""}",planned,Товары,РФ,"Про селлеры, 25-45 опытные онлайн-коммерсанты, работающие через маркетплейсы и компании-ритейлеры, владельцы интернет-магазинов, владельцы оффлайн-точек, которые являются новичками в онлайн продажах.",,"[""OLV"",""Banners"",""DOOH"",""медиафасад"",""радио""]","{""OLV"":""https://drive.google.com/file/d/1BkNhlv5jjhgFLG0Swdh9csIhAbdayulU/view?usp=drive_link"",""DOOH"":""https://drive.google.com/file/d/12afkNPa0MLeXdWzjTbs2pD1pAlkCCxJE/view?usp=drive_link"",""Banners"":""https://drive.google.com/drive/folders/15pJacsMDbyakV8lc6pmb3_YZnr-hOfpk?usp=drive_link"",""радио"":""https://drive.google.com/drive/folders/1Je-MH3qIaSo1D18I9q-BsMlWyA4vD17v?usp=drive_link"",""медиафасад"":""https://drive.google.com/file/d/1saPGdRYNZROoApEF6Qo_3exnxnpRNZ_G/view?usp=drive_link"",""Карточка проекта"":""https://docs.google.com/document/d/1ZcroPwdEabkKH50ZhxU3wSy9u6VMIFmz/edit""}",2025-06-13 12:20:30.054231+00,2025-06-13 12:20:30.054231+00,,,,,"Avito представляют… смелый ролик в стилистике пиксель-арт! Мы выбрали необычную стилистику, чтобы выбиться из клаттера и в понятной форме донести сообщение до ЦА. Поскольку пиксель-арт используется в игровом жанре, была собрана команда геймдейв артистов. Совместными усилиями нам удалось сделать ролик по канонам игрового жанра! Мы вдохновлялись играми Супер Марио, Чип и Дейл, Скотт Пилигрим. Герой ролика отрисован по правилам платформингов. Мы создавали отдельные секвенции прыжков, бега, роста, поднимания коробок – точно так же, как это делается при создании компьютерных игр. Даже авитжет выполнен в общей стилистике и наделен новой ролью в нашей локации.","[""Рассказать профессиональным продавцам о том, что Авито - эффективная площадка для продаж"",""Привлечь новых pro продавцов""]",,
65cc9108-40e6-407f-83bb-53bef5e8cd68,Спецтехники,T2,рассказать про новый сервис онлайн-бронирования техники с быстрым поиском техники за 60 минут,"{""end_date"":""2024-09-30"",""start_date"":""2024-06-01""}",planned,Авто,"Офлайн - Спб, Екб, Челябинск, Казань, Нижний Новгород, Краснодар, Ростов на Дону, Уфа, Владимир, Калуга, Липецк, Орел, Рязань, Тамбов, Тверь, Тула, Ярославль. Онлайн - Москва, Спб, Екб, Челябинск, Казань, Нижний Новгород, Краснодар, Ростов на Дону, Уфа, Владимир, Калуга, Липецк, Орел, Рязань, Тамбов, Тверь, Тула, Ярославль","Представители малого, среднего бизнеса или частные лица, которые не менее 3-х раз брали спецтехнику в аренду (пользовались услугами с использованием аренды спецтехники) за последние 12 месяцев, с машинистом или без, ЛПР в аренде спецтехники. Работают в следующих сегментах бизнеса: • Строительство • Промышленность, производство • Благоустройство • Хранение, транспортировка грузов",[],"[""ООН"",""DOOH"",""Радио"",""Digital""]","[{""url"":""https://cf.avito.ru/pages/viewpage.action?pageId=519755473"",""label"":""Карточка проекта""},{""url"":""https://drive.google.com/drive/folders/15glLFuxqbMX1FozcA5z-2dLMMChT_JF1"",""label"":""ООН""},{""url"":""https://drive.google.com/drive/folders/1VMYLY-qvSv2MQ1LUsl3FVKIeG3CXEgFa"",""label"":""DOOH""},{""url"":""https://drive.google.com/drive/folders/1wDpbUkCU0gNVyaujVg0zKfI7XL2e2g37"",""label"":""Радио""},{""url"":""https://drive.google.com/drive/folders/1cYdBccBRHszmOyf9T3JNfaiCmr7VR9JU"",""label"":""Digital""},{""url"":""https://www.figma.com/design/oz8tPorlNpJh5VgeYZZvFP/T2_Machinery-Rental?node-id=0-1&p=f&t=2wV6PYwxlNI6b1Wd-0"",""label"":""КВ""}]",2025-06-13 11:27:22.927875+00,2025-06-13 11:27:22.927875+00,,,,,"Вертикаль Авто не просто не отстает, но и жмет на газ! с 1 июня по 30 сентября у нас пройдет первая Т2 кампания для Спецтехники - сервис ""онлайн-бронирование техники""",[],"[{""reports"":[{""url"":""https://cf.avito.ru/pages/viewpage.action?pageId=558048168"",""label"":""пре-тестов на ФГ.""}],""summary"":""КВ выбирали из несколько вариантов с помощью пре-тестов на ФГ. Там можно почитать про основные инсайты для специфики спецтехники""}]",
694c14b9-912f-4fd1-bfb6-1012db9ea77d,РК «Cashback»,T1,Получите кэшбэк 50 000 рублей при покупке автомобиля на Авито Авто,"{""end_date"":""2025-05-18"",""start_date"":""2025-03-17""}",planned,Авто,Москва и Питер,"Те, кто сейчас в поиске автомобиля или уже готов купить, но всё ещё сомневается, ведь покупка машины всегда серьёзное решение, полное вопросов и переживаний.",,"[""ТВ"",""OLV"",""(D)OOH/MF"",""Radio"",""Banners"",""Perf""]","{""Perf"":""https://drive.google.com/drive/folders/1rBI0dS_3x8l-yxbcInZYtWYBdBIvIURD?usp=drive_link"",""ТВ"":""https://drive.google.com/drive/folders/13Bqe92ClkrwNJTeWuSH1O1Nd7MfiE06j?usp=drive_link"",""Radio"":""https://drive.google.com/file/d/106XexzrWXx5JkfS_W4tvb7EV8p_wuo_H/view?usp=sharing"",""Banners"":""https://drive.google.com/drive/folders/1nnh0gl0NNpYHLeNj7xfouv7Zj8VSc5rQ?usp=drive_link"",""(D)OOH/MF"":""https://drive.google.com/drive/folders/1Qy1UdFYAW_9hzYXnA529IuKufMJzB7ow?usp=drive_link"",""OLV (игровой)"":""https://drive.google.com/drive/folders/1EmHGKHesKaQdkgVrslWBKev0rdsnfO_D?usp=drive_link"",""OLV (графический)"":""https://drive.google.com/drive/folders/19Q28HOzFZ1IN0d8UiYuGRi0UxJ9ZymXw?usp=drive_link"",""Карточка проекта"":""https://cf.avito.ru/pages/viewpage.action?pageId=444667942"",""Результаты линк теста"":""https://drive.google.com/file/d/1SOI0O9Z7nVchKLJRj6u64EmsN1vovigB/view?usp=sharing""}",2025-06-13 12:10:53.858997+00,2025-06-13 12:10:53.858997+00,,,,Двигаем на Авито Авто за выгодой и кешбэком!,"Авито Авто врывается в эфир с новой РК «Cashback». В данной РК мы рассказываем, что на Авито Авто вас ждет не просто выгодная покупка, но и кешбэк 50 000 ₽ прямо вам на карту! Авито Авто первые и единственные на рынке с таким предложением.",,"{""ФГ"":""https://drive.google.com/file/d/13GbklvtkepVzkAY_BKANqyfqcy2Gr8XB/view"",""Фастуна"":""https://app.fastuna.ru/report/HvlR3KtiPh""}",
6a9b0a28-a52d-4d1e-a3bd-7d1c2de3da6d,Т1 РК Автотеки (Зима 2024),T1,"Авито.Авто – это современный, технологичный сервис, где можно купить отчет Автотеки, получить исчерпывающую информацию, и спокойно выбрать автомобиль для покупки.","{""end_date"":""2024-04-07"",""start_date"":""2024-02-12""}",planned,Авто,вся Россия,"М/Ж 25-55, доход средний и выше среднего, находятся в процессе выбора автомобиля или уже выбрали и находятся в процессе покупки",,"[""TV"",""OLV"",""OOH"",""DOOH"",""Perf"",""Media""]",,2025-06-13 13:05:35.575485+00,2025-06-13 13:05:35.575485+00,,,,,,"[""рассказать аудитории, что Авито.Авто – это современный, технологичный сервис, где можно купить отчет Автотеки, получить исчерпывающую информацию, и спокойно выбрать автомобиль для покупки""]","{""Тест КВ"":""https://cf.avito.ru/pages/viewpage.action?pageId=336080502"",""Тест лайнов"":""https://cf.avito.ru/pages/viewpage.action?pageId=332140818"",""ФГ креа идей"":""https://cf.avito.ru/pages/viewpage.action?pageId=327797915""}",
6cf85a24-5365-4a7a-9e28-20468dca8f37,"Т1 РК Найдётся не просто работа, а своё место. Летний флайт",T1,"Найдётся не просто работа, а своё место.","{""end_date"":""2024-07-07"",""start_date"":""2024-05-27""}",planned,Работа,Вся Россия,"м/ж 25-55, с опытом работы; рабочие, линейный персонал + специалисты массовых офисных профессий",,"[""ТВ"",""ОЛВ"",""ООН/DOOH"",""Метро""]","{""ООН"":""https://disk.yandex.ru/d/aRlLECEJEQazeQ"",""ТВ и ОЛВ"":""https://disk.yandex.ru/d/FzVZkpAFe2upXA"",""баннеры"":""https://disk.yandex.ru/d/HdtXH8g7uqh-Vg"",""Бриф на проект"":""https://nc.k.avito.ru/index.php/s/B932Y4CRN5ARBbL""}",2025-06-13 12:50:38.74032+00,2025-06-13 12:50:38.74032+00,,,,,,,,
71b3522a-5992-46e9-ac48-a5a8d23f7972,Т1 РК Работа,T1,"На Авито такой большой выбор вакансий, что ты всегда сможешь найти то, что подходит именно тебе","{""end_date"":""2024-07-17"",""start_date"":""2024-05-22""}",planned,Работа,вся Россия,"25-45 лет, мужчины и женщины в равных пропорциях; сегменты: синие и офисные профессии",,"[""TV"",""OOH"",""OLV"",""Digital""]",,2025-06-13 13:19:34.269756+00,2025-06-13 13:19:34.269756+00,,,,,,,,
71be8f0a-e329-4f35-84ec-85daafc63e0c,РК по Мотивационной программе,T1,Авито-портируйтесь за призами!,"{""end_date"":""2024-07-15"",""start_date"":""2024-06-04""}",planned,Авито,,,,"[""OLV"",""Баннеры"",""блогеры и посевы""]","{""OLV"":""https://drive.google.com/file/d/1C0EH484KrwxxwB5XJe6O2DUmRuhhkN3H/view?usp=sharing"",""Баннеры"":""https://drive.google.com/drive/folders/1vvdXU-2bQc2NNFSexNwql87QrADifD8l?usp=share_link"",""Карточка проекта"":""https://docs.google.com/document/d/1Tp0d93vK3IGmR0Mew63-dityWf1sP7ru2yIerh0E9yE/edit?usp=sharing""}",2025-06-13 12:02:55.700569+00,2025-06-13 12:02:55.700569+00,,,,,"В рамках проекта ""Портал призов"" можно выполнять разные задания на Авито, получать бонусы и выигрывать подарки! Главный приз - поездка в Дубай!",,,
7490b35f-393b-4d9c-84da-d84a6ed06aa4,Т1 РК Распродажа декабря,T1,Распродажа очень даже! Скидки до 80%,"{""end_date"":""2024-12-20"",""start_date"":""2024-11-27""}",planned,Товары,Вся Россия,"18-54, М/Ж, регионы РФ, доход средний+; регулярно покупают онлайн, но не рассматривали покупку на Авито в последнее время",,"[""ТВ"",""DOOH"",""АнА""]","{""ФГ и тест КВ"":""https://drive.google.com/drive/folders/17Hn9ivMy2c4EHzTAWwiIVUeS2BqY1O_1?usp=share_link""}",2025-06-13 13:09:33.665972+00,2025-06-13 13:09:33.665972+00,,,,,,,,
